,Unnamed: 0.1,Unnamed: 0,Year,Month,Day,Hour,Minute,Second,Lat,Lon,Depth,Seismotectonic unit,Unit no.,mb,Ms,MN,ML,Mw (reported),Mw (estimated),Mw,Location Ref.,mb Ref.,Ms Ref.,MN Ref.,ML Ref.,Mw Ref. (reported),Mw Ref. (estimated),Assumed_uncertainty of Mw,1 Standard deviatoion for converted Mw,Unnamed: 27,References,Density,Cell#
15511,15511,15106,2016,11,2,22,21,16.0,39.95,53.09,20.0,Out of all Provinces,6,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,,10,3995
15512,15512,15237,2017,1,2,14,57,1.0,40.14,53.02,10.0,Out of all Provinces,6,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,,10,3995
15513,15513,15853,2017,8,25,21,30,52.0,40.03,53.01,100.0,Out of all Provinces,6,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,10,3995
15514,15514,16232,2018,1,8,9,30,21.0,40.06,53.16,10.0,Out of all Provinces,6,,,4.2,,,4.2,4.2,IRSC,,,IRSC,,,Equation(7),,0.1482,,,10,3995
15515,15515,16565,2018,5,9,16,39,36.0,39.98,53.02,10.0,Out of all Provinces,6,,,3.6,,,3.6,3.6,IRSC,,,IRSC,,,Equation(7),,0.1489,,,10,3995
15516,15516,1145,1967,8,1,16,54,11.0,39.9,53.4,33.0,Out of all Provinces,6,4.8,4.5,,,,4.9,4.9,ISC,ISC,M2014,,,,Equation(3),,0.1741,,,10,3996
15517,15517,1314,1970,9,3,22,38,9.0,39.97,53.6,36.0,Out of all Provinces,6,4.3,3.8,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,3996
15518,15518,3821,1996,3,6,9,29,2.0,40.07,53.37,36.0,Out of all Provinces,6,4.2,3.7,,,,4.2,4.2,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,3996
15519,15519,5744,2004,5,19,0,47,15.0,40.09,53.31,50.0,Out of all Provinces,6,3.7,2.9,3.8,,,3.6,3.6,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1739,,,10,3996
15520,15520,7149,2007,4,28,20,11,47.0,40.16,53.51,53.0,Out of all Provinces,6,4.7,4.0,,,,4.8,4.8,ISC-EHB,ISC,ISC,,,,Equation(3),,0.174,,,10,3996
15521,15521,12065,2013,5,4,17,36,12.0,40.02,53.45,10.0,Out of all Provinces,6,,,3.9,,,3.9,3.9,IRSC,,,IRSC,,,Equation(7),,0.1484,,,10,3996
15522,15522,13184,2014,9,5,9,41,3.0,39.92,53.43,40.0,Out of all Provinces,6,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,10,3996
15523,15523,1419,1972,9,2,10,37,42.0,39.92,53.65,40.0,Out of all Provinces,6,4.8,4.5,,,5.1,,5.1,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.2,,,,10,3997
15524,15524,2599,1985,1,14,22,4,56.0,39.92,53.62,33.0,Out of all Provinces,6,4.3,4.0,,,,4.3,4.3,ISC,ISC,ISC,,,,Equation(3),,0.1738,,,10,3997
15525,15525,2711,1986,3,25,11,25,1.0,39.89,53.88,33.0,Out of all Provinces,6,4.8,4.6,,,,4.9,4.9,ISC-EHB,ISC,ISC,,,,Equation(3),,0.1741,,,10,3997
15526,15526,4979,2001,12,22,4,50,49.0,40.12,53.64,22.0,Out of all Provinces,6,4.1,3.5,3.5,,,4.1,4.1,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,,10,3997
15527,15527,5057,2002,3,20,23,40,9.0,40.01,53.61,24.8,Out of all Provinces,6,,,3.5,,,4.0,4.0,IRSC,,,IRSC,,,Equation(6),,0.3389,,,10,3997
15528,15528,5300,2002,11,26,8,50,3.0,39.95,53.73,18.0,Out of all Provinces,6,,,3.7,,,4.2,4.2,IRSC,,,IRSC,,,Equation(6),,0.3383,,,10,3997
15529,15529,11370,2012,7,18,13,35,35.0,40.0,53.64,45.0,Out of all Provinces,6,4.0,,,,,4.0,4.0,ISC,ISC,,,,,Equation(3),,0.1738,,,10,3997
15530,15530,2738,1986,6,7,1,46,39.0,39.93,54.19,35.0,Out of all Provinces,6,5.3,4.4,,,,5.5,5.5,ISC-EHB,ISC,ISC,,,,Equation(3),,0.1749,,,10,3998
15531,15531,5784,2004,7,11,1,17,57.0,40.07,54.08,33.0,Out of all Provinces,6,3.5,3.6,3.6,,,4.4,4.4,ISC,ISC,ISC,IRSC,,,Equation(5),,0.2588,,,10,3998
15532,15532,8237,2008,8,23,13,32,35.0,39.96,53.99,23.0,Out of all Provinces,6,4.2,3.3,,,,4.2,4.2,ISC,ISC,ISC,,,,Equation(3),,0.1738,,,10,3998
15533,15533,11679,2012,12,6,18,29,10.0,40.01,54.09,10.0,Out of all Provinces,6,4.0,,4.4,,,4.4,4.4,IRSC,ISC,,IRSC,,,Equation(7),,0.1481,,,10,3998
15534,15534,12455,2013,10,29,20,12,54.0,39.99,54.18,10.0,Out of all Provinces,6,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,,10,3998
15535,15535,13089,2014,7,24,6,43,19.0,39.95,54.2,32.0,Out of all Provinces,6,4.1,2.9,,,,4.1,4.1,ISC      ,ISC,ISC,,,,Equation(3),,0.1738,,,10,3998
15536,15536,16308,2018,2,5,5,6,11.0,39.92,54.05,11.0,Out of all Provinces,6,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,,10,3998
15537,15537,16550,2018,5,4,8,52,23.0,39.93,54.17,9.0,Out of all Provinces,6,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,,10,3998
15538,15538,2412,1983,5,17,18,8,39.0,39.9,54.36,33.0,Out of all Provinces,6,4.6,4.2,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,10,3999
15539,15539,1786,1977,8,13,17,37,24.0,39.88,54.6,7.0,Out of all Provinces,6,4.3,3.8,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4000
15540,15540,2356,1982,12,14,17,37,58.0,39.9,54.79,20.0,Out of all Provinces,6,4.5,4.1,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,10,4000
15541,15541,5674,2004,2,19,10,7,51.0,39.91,54.73,35.0,Out of all Provinces,6,4.5,4.1,,,4.8,,4.8,ISC-EHB,ISC,ISC,,,ETHZ,,0.4,,,,10,4000
15542,15542,2433,1983,6,21,21,59,30.0,40.0,55.45,33.0,Out of all Provinces,6,4.5,3.4,,,,4.6,4.6,ISC,ISC,ISC,,,,Equation(3),,0.1739,,,10,4002
15543,15543,2069,1980,3,20,7,20,37.0,40.01,58.39,,Out of all Provinces,6,4.4,3.9,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4012
15544,15544,964,1963,12,8,11,8,4.0,39.9,58.7,33.0,Out of all Provinces,6,4.5,4.1,,,,4.6,4.6,NEIC,NEIC,M2014,,,,Equation(3),,0.1739,,,10,4013
15545,15545,3283,1991,6,25,12,23,52.0,40.12,63.08,17.0,Out of all Provinces,6,4.4,3.9,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4026
15546,15546,3331,1991,11,2,9,53,8.0,40.07,63.0,33.0,Out of all Provinces,6,4.3,3.8,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4026
15547,15547,4927,2001,10,31,0,23,23.0,40.15,63.08,33.0,Out of all Provinces,6,4.2,3.2,3.8,,,4.2,4.2,ISC,ISC,ISC,IRSC,,,Equation(3),,0.1738,,,10,4026
15548,15548,3152,1990,5,26,18,43,22.0,40.08,63.41,33.0,Out of all Provinces,6,4.3,3.8,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4027
15549,15549,4023,1997,8,7,13,25,44.0,39.88,63.21,33.0,Out of all Provinces,6,4.1,3.6,,,,4.1,4.1,ISC,ISC,ISC,,,,Equation(3),,0.1738,,,10,4027
15550,15550,1976,1979,6,26,7,39,41.0,40.13,63.54,51.0,Out of all Provinces,6,4.1,3.6,,,,4.1,4.1,ISC,ISC,ISC,,,,Equation(3),,0.1738,,,10,4028
15551,15551,1124,1967,3,21,7,59,50.0,40.0,64.0,33.0,Out of all Provinces,6,4.9,4.7,,,,5.1,5.1,ISC,ISC,M2014,,,,Equation(3),,0.1742,,,10,4029
15552,15552,2473,1983,10,28,18,21,31.0,40.08,63.84,,Out of all Provinces,6,4.3,3.8,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4029
15553,15553,594,1938,11,14,11,54,41.0,40.2,43.6,33.0,Alborz-Azerbaijan,1,,4.8,,,,5.3,5.3,K1969,,K1969,,,,Equation(5),,0.258,,,10,4030
15554,15554,4911,2001,10,19,8,21,17.0,40.19,43.96,27.7,Alborz-Azerbaijan,1,,,3.7,,,4.2,4.2,IRSC,,,IRSC,,,Equation(6),,0.3383,,,10,4031
15555,15555,577,1937,1,7,13,23,31.0,40.2,44.4,33.0,Alborz-Azerbaijan,1,,5.0,,,,5.4,5.4,K1969,,K1969,,,,Equation(5),,0.2579,,,10,4032
15556,15556,2549,1984,8,2,5,52,53.0,40.22,44.32,33.0,Alborz-Azerbaijan,1,4.4,3.9,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4032
15557,15557,313,1910,1,25,10,54,0.0,40.2,44.5,33.0,Alborz-Azerbaijan,1,,4.9,,,,5.3,5.3,K1969,,K1969,,,,Equation(5),,0.2579,,,10,4033
15558,15558,499,1932,3,15,7,44,34.0,40.2,44.9,33.0,Alborz-Azerbaijan,1,,5.2,,,,5.6,5.6,K1969,,K1969,,,,Equation(5),,0.2578,,,10,4034
15559,15559,8909,2009,6,18,7,34,55.0,40.25,44.8,7.0,Alborz-Azerbaijan,1,4.1,3.3,,,,4.1,4.1,ISC,ISC,ISC,,,,Equation(3),,0.1738,,,10,4034
15560,15560,12781,2014,3,28,14,42,21.0,40.43,45.27,12.3,Alborz-Azerbaijan,1,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,,10,4035
15561,15561,13694,2015,4,6,1,26,31.0,40.26,45.1,8.0,Alborz-Azerbaijan,1,4.1,2.8,4.0,,,4.0,4.0,IRSC,ISC,ISC,IRSC,,,Equation(7),,0.1483,,,10,4035
15562,15562,3247,1991,3,27,22,17,54.0,40.43,45.43,26.0,Alborz-Azerbaijan,1,4.3,4.1,,,,4.3,4.3,ISC,ISC,ISC,,,,Equation(3),,0.1738,,,10,4036
15563,15563,3442,1992,12,8,5,34,26.0,40.3,45.4,33.0,Alborz-Azerbaijan,1,4.1,3.5,,,,4.1,4.1,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4036
15564,15564,4923,2001,10,30,4,31,40.0,40.18,45.48,18.0,Alborz-Azerbaijan,1,,,3.8,,,4.3,4.3,IRSC,,,IRSC,,,Equation(6),,0.338,,,10,4036
15565,15565,8450,2008,11,12,14,35,27.0,40.28,45.64,10.5,Alborz-Azerbaijan,1,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,,10,4036
15566,15566,557,1936,3,7,19,12,16.0,40.2,45.7,33.0,Alborz-Azerbaijan,1,,4.5,,,,5.0,5.0,K1969,,K1969,,,,Equation(5),,0.2581,,,10,4037
15567,15567,2151,1980,12,11,0,14,36.0,40.28,45.98,10.0,Alborz-Azerbaijan,1,4.8,3.8,,,,4.9,4.9,ISC-EHB,ISC,ISC,,,,Equation(3),,0.1741,,,10,4037
15568,15568,5954,2005,3,13,3,2,25.0,40.35,45.88,18.0,Alborz-Azerbaijan,1,4.5,4.0,,,4.7,,4.7,ISC-EHB,ISC,ISC,,,ETHZ,,0.4,,,,10,4037
15569,15569,10504,2011,6,10,21,34,53.0,40.26,45.71,18.0,Alborz-Azerbaijan,1,,,3.1,,,3.0,3.0,IRSC,,,IRSC,,,Equation(7),,0.15,,,10,4037
15570,15570,800,1954,10,30,23,43,33.0,40.31,46.02,15.0,Alborz-Azerbaijan,1,,5.1,,,5.6,,5.6,ISC-GEM,,K1969,,,ISC-GEM,,0.23,,,,10,4038
15571,15571,969,1964,2,5,10,24,23.0,40.37,46.1,9.0,Alborz-Azerbaijan,1,4.5,4.1,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,10,4038
15572,15572,2137,1980,10,28,16,52,56.0,40.32,46.09,,Alborz-Azerbaijan,1,4.0,3.4,,,,4.0,4.0,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4038
15573,15573,2485,1983,12,15,7,17,42.0,40.24,46.1,5.0,Alborz-Azerbaijan,1,4.4,3.9,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4038
15574,15574,3792,1996,1,12,4,33,38.0,40.41,46.18,59.0,Alborz-Azerbaijan,1,4.0,4.4,,,,4.0,4.0,ISC,ISC,ISC,,,,Equation(3),,0.1738,,,10,4038
15575,15575,14114,2015,9,17,16,55,4.0,40.3,46.23,13.8,Alborz-Azerbaijan,1,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,,10,4038
15576,15576,5316,2002,12,10,21,32,22.0,40.4,46.48,10.0,Alborz-Azerbaijan,1,3.5,3.8,,,,4.5,4.5,ISC,ISC,ISC,,,,Equation(5),,0.2586,,,10,4039
15577,15577,11531,2012,9,30,5,14,54.0,40.34,46.44,15.7,Alborz-Azerbaijan,1,,,3.8,,,3.8,3.8,IRSC,,,IRSC,,,Equation(7),,0.1486,,,10,4039
15578,15578,15386,2017,3,6,6,24,2.0,40.23,46.32,15.2,Alborz-Azerbaijan,1,,,3.8,,,3.8,3.8,IRSC,,,IRSC,,,Equation(7),,0.1486,,,10,4039
15579,15579,7505,2007,9,19,16,57,53.0,40.34,46.84,29.0,Alborz-Azerbaijan,1,4.0,3.4,4.1,,,4.1,4.1,ISC-EHB,ISC,M2014,IRSC,,,Equation(7),,0.1482,,,10,4040
15580,15580,342,1916,5,14,12,11,0.0,40.2,47.2,80.0,Alborz-Azerbaijan,1,,5.2,,,,5.6,5.6,K1969,,K1969,,,,Equation(5),,0.2578,,,10,4041
15581,15581,9263,2009,12,5,8,38,17.0,40.41,47.11,18.0,Alborz-Azerbaijan,1,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,,10,4041
15582,15582,13880,2015,6,15,2,0,10.0,40.36,47.14,26.0,Alborz-Azerbaijan,1,,2.9,4.0,,,4.0,4.0,IRSC,,ISC      ,IRSC,,,Equation(7),,0.1483,,,10,4041
15583,15583,16077,2017,11,15,19,48,3.6,40.2,47.17,25.0,Alborz-Azerbaijan,1,,5.2,5.2,,5.2,,5.2,IRSC,,NEIC,IRSC,,GCMT,,0.1,,,,10,4041
15584,15584,13167,2014,8,30,18,3,31.0,40.33,47.55,35.0,Alborz-Azerbaijan,1,,3.1,3.8,3.8,,3.8,3.8,IRSC,,ISC      ,IRSC,IIEES,,Equation(7),,0.1486,,,10,4042
15585,15585,2269,1982,1,20,8,25,44.0,40.24,47.85,40.0,Alborz-Azerbaijan,1,4.7,4.4,,,,4.8,4.8,ISC-EHB,ISC,M2014,,,,Equation(3),,0.174,,,10,4043
15586,15586,6057,2005,8,12,19,22,54.0,40.34,47.65,27.0,Alborz-Azerbaijan,1,3.6,2.6,3.7,3.9,,3.5,3.5,ISC,ISC,ISC,IRSC,IIEES,,Equation(3),,0.174,,,10,4043
15587,15587,14571,2016,4,2,19,7,24.0,40.41,47.8,14.7,Alborz-Azerbaijan,1,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,10,4043
15588,15588,786,1953,10,8,18,18,33.0,40.4,48.0,33.0,Alborz-Azerbaijan,1,,4.5,,,,5.0,5.0,K1969,,K1969,,,,Equation(5),,0.2581,,,10,4044
15589,15589,787,1953,10,10,18,18,0.0,40.4,48.0,33.0,Alborz-Azerbaijan,1,,4.6,,,,5.1,5.1,K1969,,K1969,,,,Equation(5),,0.2581,,,10,4044
15590,15590,2352,1982,11,21,1,43,39.0,40.31,48.12,33.0,Alborz-Azerbaijan,1,4.1,3.5,,,,4.1,4.1,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4044
15591,15591,518,1933,8,24,12,1,0.0,40.3,48.5,33.0,Out of all Provinces,6,,4.0,,,,4.7,4.7,K1969,,K1969,,,,Equation(5),,0.2585,,,10,4045
15592,15592,1044,1965,5,15,18,43,10.0,40.45,48.32,68.0,Out of all Provinces,6,4.5,4.1,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,10,4045
15593,15593,1566,1974,12,31,17,53,3.0,40.25,48.5,33.0,Out of all Provinces,6,4.0,3.4,,,,4.0,4.0,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4045
15594,15594,9879,2010,8,17,4,8,18.0,40.29,48.4,10.7,Out of all Provinces,6,,,3.0,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,,10,4045
15595,15595,13556,2015,2,9,1,12,35.0,40.25,48.28,40.0,Out of all Provinces,6,4.0,,4.0,,,4.0,4.0,IRSC,ISC,,IRSC,,,Equation(7),,0.1483,,,10,4045
15596,15596,1191,1968,6,24,18,28,46.0,40.2,48.8,33.0,Out of all Provinces,6,4.6,4.2,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,10,4046
15597,15597,5569,2003,11,10,8,43,40.0,40.43,48.76,10.0,Out of all Provinces,6,4.4,3.9,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4046
15598,15598,10663,2011,8,31,4,12,53.0,40.21,48.81,20.0,Out of all Provinces,6,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,,10,4046
15599,15599,12360,2013,9,23,4,4,57.0,40.43,48.77,20.0,Out of all Provinces,6,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,10,4046
15600,15600,12685,2014,2,10,12,6,47.3,40.26,48.76,66.2,Out of all Provinces,6,5.6,5.4,5.5,5.7,5.5,,5.5,ISC-EHB,NEIC,NEIC,IRSC,IIEES,GCMT,,0.1,,,,10,4046
15601,15601,1696,1976,7,27,18,39,37.0,40.3,48.9,22.0,Out of all Provinces,6,4.8,4.5,,,5.2,,5.2,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.25,,,,10,4047
15602,15602,3411,1992,8,6,17,53,10.0,40.2,48.88,56.0,Out of all Provinces,6,4.0,4.0,,,,4.0,4.0,ISC,ISC,ISC,,,,Equation(3),,0.1738,,,10,4047
15603,15603,3795,1996,1,17,6,26,39.0,40.31,48.98,51.0,Out of all Provinces,6,4.1,3.5,,,,4.1,4.1,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4047
15604,15604,4098,1998,1,9,14,16,3.0,40.4,48.92,59.0,Out of all Provinces,6,4.0,3.4,4.3,,,4.0,4.0,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,,10,4047
15605,15605,4149,1998,5,11,5,7,31.0,40.26,49.09,79.0,Out of all Provinces,6,3.8,3.1,4.1,,,3.7,3.7,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1739,,,10,4047
15606,15606,5134,2002,6,5,11,19,42.0,40.22,49.1,10.0,Out of all Provinces,6,4.0,2.9,3.3,,,4.0,4.0,ISC,ISC,ISC,IRSC,,,Equation(3),,0.1738,,,10,4047
15607,15607,5135,2002,6,5,14,7,42.0,40.31,49.11,64.0,Out of all Provinces,6,3.9,3.2,3.5,,,3.9,3.9,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,,10,4047
15608,15608,10565,2011,7,12,1,18,13.0,40.26,49.12,18.0,Out of all Provinces,6,4.0,3.4,4.0,3.8,,4.0,4.0,IRSC,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1483,,,10,4047
15609,15609,1620,1975,9,20,6,8,33.0,40.22,49.29,64.0,Out of all Provinces,6,4.1,3.5,,,,4.1,4.1,NEIC,NEIC,M2014,,,,Equation(3),,0.1738,,,10,4048
15610,15610,3783,1995,12,28,16,38,31.0,40.2,49.28,10.0,Out of all Provinces,6,4.3,3.8,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4048
15611,15611,3890,1996,9,3,23,11,3.0,40.21,49.45,60.0,Out of all Provinces,6,3.7,2.9,4.1,,,3.6,3.6,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1739,,,10,4048
15612,15612,10330,2011,3,14,7,52,14.0,40.24,49.19,35.0,Out of all Provinces,6,4.4,3.9,4.4,4.2,,4.4,4.4,ISC-EHB,ISC,M2014,IRSC,IIEES,,Equation(7),,0.1481,,,10,4048
15613,15613,10566,2011,7,12,13,40,12.0,40.28,49.18,35.0,Out of all Provinces,6,4.3,3.8,4.4,4.3,,4.4,4.4,ISC-EHB,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1481,,,10,4048
15614,15614,1054,1965,8,27,4,23,25.0,40.39,49.49,35.0,Out of all Provinces,6,4.4,3.9,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4049
15615,15615,5210,2002,8,18,9,29,56.0,40.36,49.53,18.0,Out of all Provinces,6,,,3.5,,,4.0,4.0,IRSC,,,IRSC,,,Equation(6),,0.3389,,,10,4049
15616,15616,5526,2003,10,4,9,10,55.0,40.21,49.73,10.0,Out of all Provinces,6,4.1,3.5,,,,4.1,4.1,NEIC,NEIC,M2014,,,,Equation(3),,0.1738,,,10,4049
15617,15617,3356,1992,1,6,1,18,8.0,40.45,49.8,10.0,Out of all Provinces,6,4.4,3.9,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4050
15618,15618,4639,2000,11,25,18,9,11.4,40.2,49.93,50.0,Out of all Provinces,6,5.8,6.4,6.2,,6.8,,6.8,ISC-EHB,NEIC,NEIC,IRSC,,GCMT,,0.1,,,,10,4050
15619,15619,5129,2002,6,2,3,26,59.0,40.25,49.85,55.0,Out of all Provinces,6,4.5,4.4,4.7,,,4.6,4.6,ISC-EHB,ISC,ISC,IRSC,,,Equation(3),,0.1739,,,10,4050
15620,15620,5130,2002,6,2,3,27,12.0,40.25,49.85,55.0,Out of all Provinces,6,,,4.5,,,5.0,5.0,ISC-EHB,,,IRSC,,,Equation(6),,0.3375,,,10,4050
15621,15621,5329,2002,12,27,2,18,58.0,40.24,49.83,18.0,Out of all Provinces,6,,,3.6,,,4.1,4.1,IRSC,,,IRSC,,,Equation(6),,0.3386,,,10,4050
15622,15622,5350,2003,1,20,16,38,52.0,40.31,49.83,55.0,Out of all Provinces,6,4.4,3.6,3.3,,,4.5,4.5,ISC-EHB,ISC,ISC,IRSC,,,Equation(3),,0.1738,,,10,4050
15623,15623,1255,1969,11,4,20,17,51.0,40.2,50.18,50.0,Out of all Provinces,6,4.8,4.5,,,5.2,,5.2,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.2,,,,10,4051
15624,15624,1272,1970,1,7,18,23,37.0,40.21,50.13,52.0,Out of all Provinces,6,4.7,4.4,,,,4.8,4.8,ISC,ISC,M2014,,,,Equation(3),,0.174,,,10,4051
15625,15625,1589,1975,5,3,11,9,23.0,40.28,50.19,33.0,Out of all Provinces,6,4.3,3.8,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4051
15626,15626,1610,1975,8,2,16,28,10.0,40.3,50.33,33.0,Out of all Provinces,6,4.6,4.2,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,10,4051
15627,15627,8448,2008,11,12,0,14,15.0,40.4,50.13,18.0,Out of all Provinces,6,,,3.9,,,3.9,3.9,IRSC,,,IRSC,,,Equation(7),,0.1484,,,10,4051
15628,15628,9479,2010,3,5,12,39,43.0,40.34,50.37,14.3,Out of all Provinces,6,3.7,2.9,4.2,,,4.2,4.2,IRSC,ISC,M2014,IRSC,,,Equation(7),,0.1482,,,10,4051
15629,15629,16247,2018,1,12,9,52,57.0,40.17,50.37,10.0,Out of all Provinces,6,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,,10,4051
15630,15630,2187,1981,4,7,20,16,46.0,40.36,50.6,62.0,Out of all Provinces,6,4.5,3.0,,,,4.6,4.6,ISC,ISC,ISC,,,,Equation(3),,0.1739,,,10,4052
15631,15631,3088,1989,9,19,1,29,20.0,40.26,50.72,,Out of all Provinces,6,4.3,3.8,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,,10,4052
15632,15632,4606,2000,10,28,12,56,15.0,40.22,50.52,66.0,Out of all Provinces,6,4.1,3.5,3.5,,,4.1,4.1,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,,10,4052
15633,15633,15324,2017,2,6,13,46,37.0,40.25,50.5,65.0,Out of all Provinces,6,4.6,,4.7,4.8,,4.7,4.7,IRSC,ISC,,IRSC,IIEES,,Equation(7),,0.1481,,,10,4052
15634,15634,15452,2017,3,25,8,39,46.0,40.34,50.63,60.0,Out of all Provinces,6,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,,10,4052
15635,15635,4353,1999,9,4,20,45,50.0,40.22,50.83,55.0,Out of all Provinces,6,4.5,3.9,4.3,,,4.6,4.6,ISC-EHB,ISC,ISC,IRSC,,,Equation(3),,0.1739,,,10,4053
15636,15636,4502,2000,6,23,15,44,28.0,40.31,51.03,33.0,Out of all Provinces,6,3.6,2.8,3.9,,,3.5,3.5,ISC,ISC,M2014,IRSC,,,Equation(3),,0.174,,,10,4053
15637,15637,5772,2004,6,21,0,12,51.0,40.35,50.83,33.0,Out of all Provinces,6,3.4,2.5,3.7,,,4.2,4.2,ISC,ISC,M2014,IRSC,,,Equation(6),,0.3383,,,10,4053
15638,15638,1659,1976,2,7,3,38,10.0,40.39,51.13,60.0,Out of all Provinces,6,5.0,4.8,,,,5.2,5.2,ISC-EHB,ISC,M2014,,,,Equation(3),,0.1744,,,10,4054
15639,15639,2329,1982,8,21,14,29,19.0,40.33,51.25,33.0,Out of all Provinces,6,4.5,4.1,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,10,4054
15640,15640,5488,2003,8,19,5,0,37.0,40.32,51.21,18.1,Out of all Provinces,6,,,3.9,,,4.4,4.4,IRSC,,,IRSC,,,Equation(6),,0.3378,,,10,4054
15641,15641,11951,2013,3,22,8,31,57.0,40.18,51.19,40.0,Out of all Provinces,6,4.5,,4.5,,,4.5,4.5,IRSC,ISC,,IRSC,,,Equation(7),,0.1481,,,10,4054
15642,15642,2703,1986,3,6,0,5,38.3,40.33,51.56,50.0,Out of all Provinces,6,6.2,6.2,,,6.5,,6.5,ISC-EHB,NEIC,NEIC,,,GCMT,,0.2,,,,12,4055
15643,15643,3086,1989,9,16,2,5,6.4,40.34,51.56,46.0,Out of all Provinces,6,6.3,6.5,,,6.4,,6.4,ISC-EHB,NEIC,NEIC,,,GCMT,,0.2,,,,12,4055
15644,15644,3213,1990,11,12,16,0,50.0,40.27,51.65,45.0,Out of all Provinces,6,5.2,4.8,,,,5.4,5.4,ISC-EHB,ISC,ISC,,,,Equation(3),,0.1747,,,12,4055
15645,15645,3238,1991,2,3,8,1,20.0,40.2,51.5,33.0,Out of all Provinces,6,4.6,4.2,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,,12,4055
