,Unnamed: 0,Year,Month,Day,Hour,Minute,Second,Lat,Lon,Depth,Seismotectonic unit,Unit no.,mb,Ms,MN,ML,Mw (reported),Mw (estimated),Mw,Location Ref.,mb Ref.,Ms Ref.,MN Ref.,ML Ref.,Mw Ref. (reported),Mw Ref. (estimated),Assumed_uncertainty of Mw,1 Standard deviatoion for converted Mw,Unnamed: 27,References
13230,1792,1977,9,3,22,5,6,36.99,55.96,33,Koppeh Dagh,3,4.6,4.2,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
13231,2012,1979,10,2,18,38,25,37.04,55.84,33,Koppeh Dagh,3,4.4,3.9,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
13232,2049,1980,1,11,17,42,46,37.05,56.03,33,Koppeh Dagh,3,4.6,4.2,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
13233,5863,2004,11,1,20,20,14,37.14,55.83,33,Koppeh Dagh,3,4.1,4.1,4,4.2,,4.1,4.1,ISC,ISC,ISC,IRSC,IIEES,,Equation(3),,0.1738,,
13234,6728,2006,10,27,11,1,20,37.08,55.98,29.1,Koppeh Dagh,3,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
13235,6929,2007,1,28,11,11,32,37,56.01,18,Koppeh Dagh,3,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
13236,6934,2007,2,2,0,37,16,37.23,55.9,4.4,Koppeh Dagh,3,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
13237,7582,2007,10,29,14,57,33,37.06,56.08,12.1,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13238,7768,2008,1,12,9,24,50,37.03,56.1,4.9,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13239,8361,2008,10,11,16,25,14,37.14,55.91,34.5,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13240,12582,2013,12,28,11,34,55,37.03,55.96,12,Koppeh Dagh,3,,,3.8,,,3.8,3.8,IRSC,,,IRSC,,,Equation(7),,0.1486,,
13241,12982,2014,6,14,9,18,26,37.04,55.98,8,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13242,15192,2016,12,15,22,1,34,37.01,55.95,10.9,Koppeh Dagh,3,,,3.9,,,3.9,3.9,IRSC,,,IRSC,,,Equation(7),,0.1484,,
13243,16614,2018,5,24,22,9,44,37.19,55.9,7.5,Koppeh Dagh,3,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,
13244,16913,2018,9,21,18,36,28,37.06,56.09,7.8,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13245,2266,1982,1,11,21,24,2,37.24,56.34,33,Koppeh Dagh,3,4.6,4.2,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
13246,2787,1986,12,26,17,39,39,37,56.19,33,Koppeh Dagh,3,4.5,4.1,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
13247,3183,1990,8,18,9,51,41,37.06,56.27,12,Koppeh Dagh,3,4.9,4.6,,,,5.1,5.1,ISC-EHB,ISC,ISC,,,,Equation(3),,0.1742,,
13248,4768,2001,5,11,9,45,58,37.13,56.16,25,Koppeh Dagh,3,4.4,4,,,,4.5,4.5,ISC-EHB,ISC,ISC,,,,Equation(3),,0.1738,,
13249,5304,2002,11,27,4,55,28,37.01,56.33,15,Koppeh Dagh,3,4.1,3.6,,,,4.1,4.1,ISC-EHB,ISC,ISC,,,,Equation(3),,0.1738,,
13250,5854,2004,10,16,15,59,43,37.01,56.35,15,Koppeh Dagh,3,,,,4,,4.1,4.1,IIEES,,,,IIEES,,Equation(8),,0.1897,,
13251,6685,2006,10,6,18,27,34,36.98,56.39,14.2,Koppeh Dagh,3,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,
13252,7283,2007,6,21,21,12,7,37.16,56.29,12.8,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13253,9888,2010,8,19,8,28,14,37.15,56.23,32.2,Koppeh Dagh,3,,,3.9,,,3.9,3.9,IRSC,,,IRSC,,,Equation(7),,0.1484,,
13254,10329,2011,3,13,16,10,2,37.18,56.2,0.5,Koppeh Dagh,3,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,
13255,12246,2013,7,27,21,39,8,36.98,56.35,17,Koppeh Dagh,3,,,4,,,4,4,IRSC,,,IRSC,,,Equation(7),,0.1483,,
13256,13624,2015,3,8,11,14,6,37.05,56.14,5,Koppeh Dagh,3,,,3.5,3.5,,3.4,3.4,IRSC,,,IRSC,IIEES,,Equation(7),,0.1491,,
13257,14437,2016,1,31,8,7,55,37.03,56.38,9.2,Koppeh Dagh,3,,,3.6,,,3.6,3.6,IRSC,,,IRSC,,,Equation(7),,0.1489,,
13258,14622,2016,4,22,7,37,59,37.09,56.44,7.3,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13259,1941,1979,2,24,13,56,51,37.21,56.61,15,Koppeh Dagh,3,4.7,4.6,,,5.1,,5.1,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.2,,,
13260,2925,1988,3,12,15,34,47,37.2,56.7,33,Koppeh Dagh,3,4.4,3.9,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
13261,4314,1999,6,5,7,15,39,37.16,56.62,15,Koppeh Dagh,3,4.1,3.7,4.2,,,4.1,4.1,ISC-EHB,ISC,ISC,IRSC,,,Equation(3),,0.1738,,
13262,5832,2004,9,16,18,45,17,37.16,56.6,50,Koppeh Dagh,3,3.4,2.5,4,3.9,,4,4,ISC,ISC,M2014,IRSC,IIEES,,Equation(8),,0.1903,,
13263,6486,2006,6,17,15,1,47,37.25,56.72,8,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13264,6592,2006,8,17,15,0,45,37.21,56.51,2.8,Koppeh Dagh,3,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
13265,7076,2007,4,3,12,38,32,37.17,56.6,2,Koppeh Dagh,3,,,3.8,,,3.8,3.8,IRSC,,,IRSC,,,Equation(7),,0.1486,,
13266,7115,2007,4,17,10,27,36,36.97,56.75,5.3,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13267,7404,2007,8,13,4,37,21,37.09,56.56,10,Koppeh Dagh,3,4,3.1,4.3,4.4,,4.3,4.3,IRSC,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1481,,
13268,7646,2007,11,20,16,35,9,37.03,56.75,5.1,Koppeh Dagh,3,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
13269,8354,2008,10,9,5,19,30,37.2,56.67,3.8,Koppeh Dagh,3,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
13270,10321,2011,3,8,2,26,18,37.12,56.67,6,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13271,11582,2012,10,19,4,43,8,37.2,56.56,10,Koppeh Dagh,3,,,4,,,4,4,IRSC,,,IRSC,,,Equation(7),,0.1483,,
13272,11832,2013,1,30,15,14,13,37.19,56.68,10,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13273,11840,2013,2,5,23,2,46,37.19,56.62,10,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13274,14064,2015,8,27,20,45,17,37.25,56.71,10,Koppeh Dagh,3,,,3.5,3.4,,3.4,3.4,IRSC,,,IRSC,IIEES,,Equation(7),,0.1491,,
13275,15530,2017,4,24,15,18,15,37.25,56.72,6.5,Koppeh Dagh,3,4,,3.7,,,3.7,3.7,IRSC,NEIC,,IRSC,,,Equation(7),,0.1487,,
13276,16192,2017,12,23,23,14,22,37.23,56.68,7.3,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13277,16925,2018,9,29,0,24,40,37.22,56.5,8,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13278,795,1954,9,1,21,9,58,37,57,13,Koppeh Dagh,3,,4.8,,,,5.3,5.3,RM1985,,RM1985,,,,Equation(5),,0.258,,
13279,3958,1997,2,22,1,17,51,37.15,56.81,10,Koppeh Dagh,3,4,3.4,3.1,,,4,4,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,
13280,3975,1997,4,25,8,40,50,37.11,56.82,10,Koppeh Dagh,3,3.9,3.2,3.6,,,3.9,3.9,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,
13281,5612,2003,12,22,19,13,6,37.19,56.78,15,Koppeh Dagh,3,4.6,4.2,3.7,,,4.7,4.7,ISC-EHB,ISC,M2014,IRSC,,,Equation(3),,0.1739,,
13282,8200,2008,8,9,16,5,43,37,56.98,6.9,Koppeh Dagh,3,4,3.4,4.1,3.8,,4.1,4.1,IRSC,ISC,M2014,IRSC,IIEES,,Equation(7),,0.1482,,
13283,8943,2009,6,30,10,9,21,37.24,56.98,4.4,Koppeh Dagh,3,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,
13284,14614,2016,4,18,20,42,3,37.16,56.84,8,Koppeh Dagh,3,,,3.7,,,3.7,3.7,IRSC,,,IRSC,,,Equation(7),,0.1487,,
13285,15443,2017,3,23,2,32,26,37.19,56.8,6,Koppeh Dagh,3,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
13286,15598,2017,5,25,3,44,57,37.24,56.82,8.2,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13287,16748,2018,7,17,3,58,33.3,37.24,57.02,7.4,Koppeh Dagh,3,4.9,4.9,4.9,,4.9,,4.9,IRSC,NEIC,NEIC,IRSC,,GCMT,,0.1,,,
13288,4178,1998,8,4,11,41,58.9,37.22,57.33,19,Koppeh Dagh,3,5.1,4.9,,,5.3,,5.3,ISC-EHB,NEIC,NEIC,,,GCMT,,0.2,,,
13289,4286,1999,4,24,9,22,39,37.21,57.32,33,Koppeh Dagh,3,4.1,3.5,3.8,,,4.1,4.1,ISC,ISC,M2014,IRSC,,,Equation(3),,0.1738,,
13290,4417,2000,2,8,9,24,49,37.2,57.3,,Koppeh Dagh,3,,,3.7,,,4.2,4.2,IRSC,,,IRSC,,,Equation(6),,0.3383,,
13291,6467,2006,6,7,4,42,13,37.16,57.34,17,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13292,7677,2007,12,6,19,43,11,37.13,57.24,8.7,Koppeh Dagh,3,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
13293,9250,2009,11,29,11,38,25,37.2,57.2,6.2,Koppeh Dagh,3,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
13294,10531,2011,6,28,2,7,53,37.02,57.36,7.7,Koppeh Dagh,3,,,3.8,,,3.8,3.8,IRSC,,,IRSC,,,Equation(7),,0.1486,,
13295,10804,2011,11,7,5,50,47,37.18,57.17,2.8,Koppeh Dagh,3,,,3.8,,,3.8,3.8,IRSC,,,IRSC,,,Equation(7),,0.1486,,
13296,10884,2011,12,8,17,6,53,37.2,57.33,5,Koppeh Dagh,3,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
13297,12694,2014,2,15,7,58,2,37.2,57.15,8,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13298,14445,2016,2,3,7,17,41,37.14,57.22,9,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13299,16027,2017,11,6,21,13,9,36.97,57.27,8,Koppeh Dagh,3,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
13300,16028,2017,11,6,21,40,10,36.98,57.28,8.3,Koppeh Dagh,3,,,3.9,,,3.9,3.9,IRSC,,,IRSC,,,Equation(7),,0.1484,,
13301,2815,1987,4,10,6,43,23.7,37.17,57.68,4,Koppeh Dagh,3,4.9,,,,5.1,,5.1,ISC-EHB,ISC,,,,GCMT,,0.2,,,
13302,2819,1987,4,17,7,0,19,37.2,57.45,10,Koppeh Dagh,3,4.4,3.9,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
13303,2825,1987,5,6,11,28,53,37,57.6,33,Koppeh Dagh,3,4.4,3.9,,,,4.5,4.5,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
13304,4775,2001,5,22,9,17,46,37.06,57.42,18,Koppeh Dagh,3,,,3.7,,,4.2,4.2,IRSC,,,IRSC,,,Equation(6),,0.3383,,
13305,5911,2004,12,22,9,20,42,37.1,57.56,1.3,Koppeh Dagh,3,,,3.7,,,4.2,4.2,IRSC,,,IRSC,,,Equation(6),,0.3383,,
13306,7322,2007,7,7,11,39,32,37.15,57.59,2.2,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13307,7905,2008,3,21,15,46,40,37.2,57.54,2,Koppeh Dagh,3,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,
13308,8446,2008,11,11,19,9,34,36.99,57.69,6.8,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13309,9384,2010,1,30,13,50,5,37.22,57.47,5.5,Koppeh Dagh,3,3.8,4.2,3.6,3.4,,3.6,3.6,IRSC,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1489,,
13310,10370,2011,4,3,17,32,29,37.2,57.41,2.6,Koppeh Dagh,3,4.2,3.7,4.1,4.1,,4.1,4.1,IRSC,ISC,M2014,IRSC,IIEES,,Equation(7),,0.1482,,
13311,10599,2011,7,28,12,15,59,37.21,57.53,2,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13312,10885,2011,12,8,20,4,33,37.23,57.49,15,Koppeh Dagh,3,4.6,,4.5,,,4.5,4.5,ISC-EHB,ISC,,IRSC,,,Equation(7),,0.1481,,
13313,11125,2012,3,21,9,45,16,37.25,57.45,10,Koppeh Dagh,3,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
13314,12011,2013,4,16,14,33,11,37.14,57.58,11.7,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13315,13175,2014,9,2,8,15,16,37.15,57.67,12,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13316,15946,2017,9,30,19,32,42,37.09,57.71,6.2,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13317,16535,2018,4,25,5,58,27,37.11,57.71,5.8,Koppeh Dagh,3,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
13318,395,1925,12,10,4,59,32,37.2,57.8,12,Koppeh Dagh,3,,5.4,,,,5.7,5.7,RM1985,,RM1985,,,,Equation(5),,0.2578,,
13319,774,1953,2,25,15,28,26,37.2,57.8,,Koppeh Dagh,3,,4,,,,4.7,4.7,M1994,,M1994,,,,Equation(5),,0.2585,,
13320,779,1953,6,25,21,22,18,37,58,,Koppeh Dagh,3,,4,,,,4.7,4.7,M1994,,M1994,,,,Equation(5),,0.2585,,
13321,1220,1969,1,3,3,16,40,37.06,57.82,8,Koppeh Dagh,3,5.4,5.5,,,5.5,,5.5,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.2,,,
13322,1356,1971,7,14,4,38,4,36.98,57.75,,Koppeh Dagh,3,4.6,4.2,,,,4.7,4.7,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
13323,3009,1988,11,29,6,32,37,37.2,57.8,33,Koppeh Dagh,3,4.5,4.1,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
13324,9864,2010,8,9,11,57,31,37.16,57.99,9.7,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13325,10326,2011,3,12,16,37,27,37.21,57.74,1.8,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13326,11455,2012,8,25,6,32,20,37.09,57.79,10,Koppeh Dagh,3,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
13327,11458,2012,8,25,20,57,57,37.08,57.8,10,Koppeh Dagh,3,,,3.6,,,3.6,3.6,IRSC,,,IRSC,,,Equation(7),,0.1489,,
13328,14074,2015,8,30,14,38,41.8,37.1,57.79,10,Koppeh Dagh,3,4.9,4.9,4.7,4.7,4.8,,4.8,ISC-EHB,NEIC,NEIC,IRSC,IIEES,GCMT,,0.1,,,
13329,16104,2017,11,22,19,50,5,36.99,57.84,8,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13330,16460,2018,3,28,11,3,47,37.21,57.75,13.3,Koppeh Dagh,3,4.5,,4.4,,,4.4,4.4,IRSC,NEIC,,IRSC,,,Equation(7),,0.1481,,
13331,4654,2000,12,8,12,58,25,37.19,58.09,10.6,Koppeh Dagh,3,,,3.7,,,4.2,4.2,IRSC,,,IRSC,,,Equation(6),,0.3383,,
13332,4663,2000,12,23,19,58,48,37.11,58.25,33,Koppeh Dagh,3,3.8,3.6,,,,3.7,3.7,ISC,ISC,ISC,,,,Equation(3),,0.1739,,
13333,4887,2001,10,5,11,31,50,37.25,58.34,18,Koppeh Dagh,3,,,3.5,,,4,4,IRSC,,,IRSC,,,Equation(6),,0.3389,,
13334,9535,2010,3,31,12,0,50,37.19,58.33,7.2,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13335,9539,2010,4,1,15,59,34,37.18,58.33,5.6,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13336,11144,2012,3,29,10,12,38,37.19,58.21,8.7,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13337,11166,2012,4,11,10,39,28,36.98,58.08,7.6,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13338,15313,2017,2,4,10,12,46,37.25,58.3,8,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13339,16114,2017,11,26,17,13,45,37.01,58.33,8,Koppeh Dagh,3,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
13340,1533,1974,6,29,14,11,50,37.24,58.38,20,Koppeh Dagh,3,4.1,3.5,,,,4.1,4.1,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
13341,6565,2006,8,3,12,20,32,36.99,58.41,15.3,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13342,7589,2007,11,1,2,28,28,37.24,58.41,9,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13343,8255,2008,8,28,6,54,12,36.98,58.57,5,Koppeh Dagh,3,,,3.6,,,3.6,3.6,IRSC,,,IRSC,,,Equation(7),,0.1489,,
13344,10926,2011,12,24,22,56,20,37.1,58.61,14.4,Koppeh Dagh,3,,,3.3,,,3.2,3.2,IRSC,,,IRSC,,,Equation(7),,0.1495,,
13345,11968,2013,3,30,23,18,16,37,58.54,10,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13346,12495,2013,11,19,4,58,33,37.05,58.59,8,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13347,13244,2014,9,30,11,37,1,37.07,58.44,8,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13348,13457,2014,12,27,17,29,19,37.09,58.67,11.2,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13349,13627,2015,3,9,7,42,51,37.09,58.36,14.4,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13350,14532,2016,3,14,17,26,50,37.22,58.38,6,Koppeh Dagh,3,4.1,3.7,4.3,,,4.3,4.3,IRSC,ISC,ISC,IRSC,,,Equation(7),,0.1481,,
13351,14536,2016,3,17,8,7,6,36.99,58.53,8,Koppeh Dagh,3,,,3.4,,,3.3,3.3,IRSC,,,IRSC,,,Equation(7),,0.1493,,
13352,16223,2018,1,3,5,47,26,37,58.55,6,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13353,805,1955,1,29,0,57,55,37.1,58.8,,Koppeh Dagh,3,,4,,,,4.7,4.7,M1994,,M1994,,,,Equation(5),,0.2585,,
13354,3271,1991,5,24,12,59,6,37.12,58.7,15,Koppeh Dagh,3,4.6,4.3,,,,4.7,4.7,ISC-EHB,ISC,ISC,,,,Equation(3),,0.1739,,
13355,6834,2006,12,11,13,39,8,37.15,58.86,8.3,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13356,15396,2017,3,11,22,40,46,37.1,58.79,6.2,Koppeh Dagh,3,,,3.1,,,3,3,IRSC,,,IRSC,,,Equation(7),,0.15,,
13357,16195,2017,12,24,13,12,11,37.02,58.73,8,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13358,694,1948,11,2,15,24,23,37.2,59,,Koppeh Dagh,3,,4.9,,,,5.3,5.3,M1994,,M1994,,,,Equation(5),,0.2579,,
13359,12917,2014,5,21,15,57,20,37.16,59.23,12,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13360,12926,2014,5,25,6,42,39,37.19,59.23,17.2,Koppeh Dagh,3,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
13361,15679,2017,6,21,10,5,41,37.14,59.28,13.9,Koppeh Dagh,3,,,3.8,,,3.8,3.8,IRSC,,,IRSC,,,Equation(7),,0.1486,,
13362,323,1912,2,24,14,36,38,37,59.5,10,Koppeh Dagh,3,,5.5,,,,5.8,5.8,RM1985,,RM1985,,,,Equation(5),,0.2577,,
13363,1094,1966,10,24,14,31,18,37.24,59.51,17,Koppeh Dagh,3,5,4.8,,,5.3,,5.3,ISC-EHB,ISC,ISC,,,ISC-GEM,,0.2,,,
13364,2658,1985,8,16,10,46,51.8,37.1,59.32,8,Koppeh Dagh,3,5.4,5,,,5.6,,5.6,ISC-EHB,NEIC,NEIC,,,GCMT,,0.2,,,
13365,4913,2001,10,21,8,38,14,37.07,59.39,18,Koppeh Dagh,3,,,3.6,,,4.1,4.1,IRSC,,,IRSC,,,Equation(6),,0.3386,,
13366,6514,2006,7,8,18,0,59,37.12,59.51,8,Koppeh Dagh,3,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
13367,7402,2007,8,12,16,40,1,37.1,59.39,10.7,Koppeh Dagh,3,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13368,9663,2010,5,21,19,0,1,37.15,59.39,5.8,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13369,10003,2010,10,9,13,9,31,37.22,59.31,10,Koppeh Dagh,3,,,3,,,2.9,2.9,IRSC,,,IRSC,,,Equation(7),,0.1503,,
13370,10061,2010,11,5,23,0,44,37.03,59.45,3,Koppeh Dagh,3,3.8,3.1,4,3.9,,4,4,IRSC,ISC,ISC,IRSC,IIEES,,Equation(7),,0.1483,,
13371,12277,2013,8,9,2,25,5,37.01,59.41,7.5,Koppeh Dagh,3,,,3.6,3.4,,3.6,3.6,IRSC,,,IRSC,IIEES,,Equation(7),,0.1489,,
13372,281,1904,11,9,3,28,0,37.1,59.65,,Koppeh Dagh,3,,6.4,,,6.4,,6.4,A2001,,A2001,,,A2001,,0.3,,,
13373,1507,1974,1,21,22,8,35,36.99,59.7,33,Koppeh Dagh,3,4.2,3.7,,,,4.2,4.2,NEIC,NEIC,M2014,,,,Equation(3),,0.1738,,
13374,1831,1978,2,27,12,35,54,37.14,59.89,35,Koppeh Dagh,3,4.5,4.1,,,,4.6,4.6,ISC,ISC,M2014,,,,Equation(3),,0.1739,,
13375,4662,2000,12,23,19,58,35,37,59.92,18,Koppeh Dagh,3,,,3.9,,,4.4,4.4,IRSC,,,IRSC,,,Equation(6),,0.3378,,
13376,2982,1988,9,4,7,32,10,37,60.2,33,Koppeh Dagh,3,4,3.4,,,,4,4,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
13377,2029,1979,11,27,17,50,27,37.04,61.74,33,Out of all Provinces,6,4.3,3.8,,,,4.3,4.3,ISC,ISC,M2014,,,,Equation(3),,0.1738,,
13378,5454,2003,7,3,14,59,9,37.11,61.99,20.8,Out of all Provinces,6,,,5.1,,,5.6,5.6,IRSC,,,IRSC,,,Equation(6),,0.3387,,
13379,4893,2001,10,9,18,13,18,37.02,63.67,19.5,Out of all Provinces,6,,,4,,,4.5,4.5,IRSC,,,IRSC,,,Equation(6),,0.3376,,
13380,455,1930,5,9,21,8,0,37.5,43.5,33,Zagros,5,,4.5,,,,5,5,K1969,,K1969,,,,Equation(5),,0.2581,,
13381,459,1930,5,14,20,59,0,37.5,43.5,33,Zagros,5,,4.3,,,,4.9,4.9,K1969,,K1969,,,,Equation(5),,0.2582,,
13382,8079,2008,6,8,3,6,52,37.31,43.69,5,Zagros,5,,,3.5,,,3.4,3.4,IRSC,,,IRSC,,,Equation(7),,0.1491,,
13383,12445,2013,10,24,20,29,23,37.27,43.74,10,Zagros,5,,,3.2,,,3.1,3.1,IRSC,,,IRSC,,,Equation(7),,0.1498,,
13384,457,1930,5,10,21,43,22,37.5,44,33,Zagros,5,,4.7,,,,5.2,5.2,K1969,,K1969,,,,Equation(5),,0.258,,
13385,5996,2005,6,5,3,44,58,37.54,43.86,13,Zagros,5,4.4,3.8,4,,4.7,,4.7,ISC,ISC,ISC,IRSC,,ETHZ,,0.4,,,
13386,6453,2006,6,3,11,7,42,37.51,43.89,10,Zagros,5,3.9,3.6,,,,3.9,3.9,ISC,ISC,ISC,,,,Equation(3),,0.1738,,
13387,8135,2008,7,2,19,42,32,37.52,44.01,10,Zagros,5,3.7,3.1,,,,3.6,3.6,ISC,ISC,ISC,,,,Equation(3),,0.1739,,
13388,4832,2001,8,12,0,42,9,37.29,44.14,25,Zagros,5,4.2,4.4,4.4,,,4.2,4.2,ISC-EHB,ISC,ISC,IRSC,,,Equation(3),,0.1738,,
